DATAFLOW,LAST UPDATE,freq,product,nrg_cons,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Estonia,2021-S2,0.1831,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Estonia,2022-S1,0.1950,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Estonia,2022-S2,0.3103,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Estonia,2023-S1,0.1880,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Estonia,2023-S2,0.1884,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Estonia,2024-S1,0.1743,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Estonia,2024-S2,0.1811,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Estonia,2025-S1,0.1751,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Greece,2020-S2,0.1120,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Greece,2021-S1,0.1243,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Greece,2021-S2,0.2371,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Greece,2022-S1,0.2447,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Greece,2022-S2,0.2602,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Greece,2023-S1,0.2015,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Greece,2023-S2,0.1941,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Greece,2024-S1,0.1642,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Greece,2024-S2,0.2124,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Greece,2025-S1,0.2084,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Spain,2020-S2,0.1422,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Spain,2021-S1,0.1300,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Spain,2021-S2,0.1705,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Spain,2022-S1,0.2255,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Spain,2022-S2,0.2598,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Spain,2023-S1,0.1912,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Spain,2023-S2,0.1837,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Spain,2024-S1,0.1629,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Spain,2024-S2,0.1703,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Spain,2025-S1,0.1692,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,European Union - 27 countries (from 2020),2020-S2,0.1523,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,European Union - 27 countries (from 2020),2021-S1,0.1572,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,European Union - 27 countries (from 2020),2021-S2,0.1750,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,European Union - 27 countries (from 2020),2022-S1,0.2207,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,European Union - 27 countries (from 2020),2022-S2,0.2498,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,European Union - 27 countries (from 2020),2023-S1,0.2575,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,European Union - 27 countries (from 2020),2023-S2,0.2417,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,European Union - 27 countries (from 2020),2024-S1,0.2263,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,European Union - 27 countries (from 2020),2024-S2,0.2332,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,European Union - 27 countries (from 2020),2025-S1,0.2282,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Finland,2020-S2,0.0941,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Finland,2021-S1,0.0838,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Finland,2021-S2,0.0992,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Finland,2022-S1,0.1002,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Finland,2022-S2,0.1399,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Finland,2023-S1,0.1187,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Finland,2023-S2,0.1097,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Finland,2024-S1,0.1078,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Finland,2024-S2,0.0983,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Finland,2025-S1,0.1009,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,France,2020-S2,0.1142,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,France,2021-S1,0.1255,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,France,2021-S2,0.1207,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,France,2022-S1,0.1514,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,France,2022-S2,0.1486,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,France,2023-S1,0.3010,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,France,2023-S2,0.2535,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,France,2024-S1,0.2137,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,France,2024-S2,0.2122,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,France,2025-S1,0.1938,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Georgia,2020-S2,0.0514,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Georgia,2021-S1,0.0841,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Georgia,2021-S2,0.0775,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Georgia,2022-S2,0.1122,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Georgia,2023-S1,0.1096,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Georgia,2023-S2,0.1059,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Georgia,2024-S1,0.0960,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Georgia,2024-S2,0.0950,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Georgia,2025-S1,0.1011,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Croatia,2020-S2,0.1156,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Croatia,2021-S1,0.1158,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Croatia,2021-S2,0.1290,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Croatia,2022-S1,0.1755,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Croatia,2022-S2,0.2705,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Croatia,2023-S1,0.3312,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Croatia,2023-S2,0.2638,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Croatia,2024-S1,0.2616,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Croatia,2024-S2,0.2600,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Croatia,2025-S1,0.2618,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Hungary,2020-S2,0.1167,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Hungary,2021-S1,0.1144,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Hungary,2021-S2,0.1304,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Hungary,2022-S1,0.2124,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Hungary,2022-S2,0.2846,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Hungary,2023-S1,0.3887,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Hungary,2023-S2,0.3401,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Hungary,2024-S1,0.2838,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Hungary,2024-S2,0.2861,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Hungary,2025-S1,0.2644,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Ireland,2020-S2,0.1513,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Ireland,2021-S1,0.1705,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Ireland,2021-S2,0.2123,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Ireland,2022-S1,0.2417,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Ireland,2022-S2,0.3119,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Ireland,2023-S1,0.3070,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Ireland,2023-S2,0.2798,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Ireland,2024-S1,0.2778,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Ireland,2024-S2,0.2772,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Ireland,2025-S1,0.2955,,
ESTAT:NRG_PC_205$DEFAULTVIEW(1.0),22/10/25 23:00:00,"Half-yearly, semesterly",Electrical energy,Consumption from 500 MWh to 1 999 MWh - band IC,Kilowatt-hour,All taxes and levies included,Euro,Iceland,2020-S2,0.0801,e,
